"Article","Year","Author"
"The misidentified identifiability problem of Bayesian knowledge tracing",2017,"Brunskill__E."
"Towards reliable and valid measurement of individualized student parameters",2017,"Koedinger__K.R."
"Task and timing: Separating procedural and tactical knowledge in student models",2017,"Lynch__C.F"
"Gaze-based detection of mind wandering during lecture viewing",2017,"Hardey__J"
"Convolutional neural network for automatic detection of sociomoral reasoning level",2017,"Nkambou__R"
"Measuring similarity of educational items using data on learners’ performance",2017,"Pelánek__R."
"Modeling wheel-spinning and productive persistence in skill builders",2017,"Almeda__Ma.V"
"When and who at risk? Call back at these critical points",2017,"Fu__C"
"Linking language to math success in an on-line course",2017,"Barnes__T"
"An extended learner modeling method to assess students’ learning behaviors",2017,"Biswas__G."
"Adaptive assessment experiment in a harvardx MOOC",2017,"Rosen__Y"
"Analysis of problem-solving behavior in open-ended scientific-discovery game challenges",2017,"Flatten__J"
"Studying MOOC completion at scale using the MOOC replication framework",2017,"Baker__R.S"
"Efficient feature embeddings for student classification with variational auto-encoders",2017,"Wampfler__R"
"Predicting prospective peer helpers to provide just-in-time help to users in question and answer forums",2017,"McCalla__G."
"Clustering student sequential trajectories using dynamic time warping",2017,"Chi__M."
"Automatic peer tutor matching: Data-driven methods to enable new opportunities for help",2017,"Eagle__M"
"Epistemic network analysis and topic modeling for chat data from collaborative learning environment",2017,"Eagan__B"
"Graph-based Educational Data Mining (G-EDM 2017)",2017,"Barnes__T"
"Dropout Prediction in MOOCs using Learners’ Study Habits Features",2017,"Ding__J"
"Clustering students in assistments: Exploring system- and school-level traits to advance personalization",2017,"Ostrow__K"
"The antecedents of and associations with elective replay in an educational game: Is replay worth it?",2017,"Cody__C"
"Modeling the zone of proximal development with a computational approach",2017,"McLaren__B.M"
"Transactivity as a predictor of future collaborative knowledge integration in team-based learning in online courses",2016,"Maki__K"
"Preface",2016,"Feng__M"
"Identifying relevant user behavior, predicting learning, and persistence in an ITS-based afterschool program",2016,"Huang__X"
"Investigating gender differences on homework in middle school mathematics",2016,"Roschelle__J"
"Computing pointers into instructional videos",2016,"Hernandez__J"
"Modeling interactions across skills: A method to construct and compare models predicting the existence of skill relationships",2016,"Adjei__S.A"
"A platform for integrating and analyzing data to evaluate the impacts of educational technologies",2016,"Rectanus__K.T."
"Aim low: Correlation-based Feature Selection for model-based reinforcement learning",2016,"Chi__M."
"An automated test of motor skills for job selection and feedback",2016,"Aggarwal__V."
"Personalization of learning paths in online communities of creators",2016,"Yang__S."
"Comparison of selection criteria for multi-feature hierarchical activity mining in open ended learning environments",2016,"Kinnebrew__J.S"
"Automated feedback on group processes: An experience report",2016,"Rosé__C.P."
"Meta-learning for predicting the best vote aggregation method: Case study in collaborative searching of LOs",2016,"Menéndez__V.H"
"Identifying student behaviors early in the term for improving online course performance",2016,"Chan__P.K."
"Predicting performance on MOOC assessments using multi-regression models",2016,"Rangwala__H"
"Exploring the impact of data-driven tutoring methods on students’ demonstrative knowledge in logic problem solving",2016,"Barnes__T."
"Validating game-based measures of implicit science learning",2016,"Asbell-Clarke__J"
"Time series analysis of VLE activity data",2016,"Greene__D"
"Mining sequences of gameplay for embedded assessment in collaborative learning",2016,"Frankosky__M"
"Discovering ‘tough love’ interventions despite dropout",2016,"Botelho__A"
"Automatic gaze-based detection of mind wandering during narrative film comprehension",2016,"Bixler__R"
"Guiding students towards frequent high-utility paths in an ill-defined domain",2016,"Kovačić__B"
"Perfect scores indicate good students !? The case of one hundred percenters in a math learning system",2016,"Stapel__M"
"How employment constrains participation in MOOCs?",2016,"Kidziński__Ł"
"Exploring social influence on the usage of resources in an online learning community",2016,"Sumner__T"
"SAS tools for educational data mining",2016,"McQuiggan__S"
"Validating automated triggers and notifications @ scale in blackboard learn",2016,"Dietrichson__S"
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Vail__A.K"
"Generating semantic concept map for MOOCs",2016,"Li__P"
"Towards modeling chunks in a knowledge tracing framework for students’ deep learning",2016,"Brusilovsky__P."
"Examining the necessity of problem diagrams using MOOC AB experiments",2016,"Demirci__N"
"Semantic features of math problems: Relationships to student learning and engagement",2016,"Baker__R"
"A scalable learning analytics platform for automated writing feedback",2016,"Lewkow__N"
"Toward automated support for teacher-facilitated formative feedback on student writing",2016,"Kosturko__L"
"Quantifying how students use an online learning system: A focus on transitions and performance",2016,"Krumm__A.E"
"TutorSpace: Content-centric platform for enabling blended learning in developing countries",2016,"Shrivastava__K"
"Novel features for capturing cooccurrence behavior in dyadic collaborative problem solving tasks",2016,"Khan__S."
"Analysing and refining pilot training",2016,"Buffett__S"
"Document segmentation for labeling with academic learning objectives",2016,"Contractor__D"
"Patterns of usage from educational technology products across America",2016,"Rectanus__K.T."
"A nonlinear state space model for identifying at-risk students in open online courses",2016,"Chen__L."
"An ensemble method to predict student performance in an online math learning environment",2016,"Zheng__Z"
"Assessing student-generated design justifications in engineering virtual internships",2016,"Gautam__D"
"How to model implicit knowledge? Similarity learning methods to assess perceptions of visual representations",2016,"Mason__B"
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Banjade__R"
"Effect of student ability and question difficulty on duration",2016,"Agnihotri__L"
"Towards integrating human and automated tutoring systems",2016,"Fancsali__S.E"
"How quickly can wheel spinning be detected?",2016,"Chandrasekaran__S"
"Browsing-pattern mining from e-book logs with non-negative matrix factorization",2016,"Okubo__F"
"Expediting support for social learning with behavior modeling",2016,"Tomar__G"
"Equity of learning opportunities in the Chicago City of learning program",2016,"Dibie__O"
"Seeking programming-related information from large scaled discussion forums, help or harm?",2016,"Hsiao__I.-H."
"Extracting measures of active learning and student self-regulated learning strategies from MOOC data",2016,"Eagle__M"
"Modeling visitor behavior in a game-based engineering museum exhibit with hidden Markov models",2016,"Kumar__V"
"MATHia X: The next generation cognitive tutor",2016,"Fancsali__S.E."
"Study on automatic scoring of descriptive type tests using text similarity calculations",2016,"Yasuda__K"
"Dynamics of peer grading: An empirical study",2016,"Shavlovsky__M."
"Execution traces as a powerful data representation for intelligent tutoring systems for programming",2016,"Jensen__J"
"Classifying behavior to elucidate elegant problem solving in an educational game",2016,"Baker__R.S"
"On competition for undergraduate co-op placements: A graph mining approach",2016,"Golab__L."
"LIVELINET: A multimodal deep recurrent neural network to predict liveliness in educational videos",2016,"Biswas__A"
"Measuring gameplay affordances of user-generated content in an educational game",2016,"Liu__Z"
"A data-driven framework of modeling skill combinations for deeper knowledge tracing",2016,"Guerra-Hollstein__J.D"
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Donnelly__P.J"
