"Article","Year","Author"
"Source Effects in Online Education",2015,"Thies__William"
"Assessment of KNOWLA: Knowledge Assembly for Learning and Assessment",2015,"Sengupta__Aparaita"
"Game Theory Based Peer Grading Mechanisms for MOOCs",2015,"Weinberg__Matthew"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Nonnecke__Brandie"
"Supporting Face-to-Face Like Communication Modalities for Asynchronous Assignment Feedback in Math Education",2015,"Guimbretiere__Francois"
"Practical Measures of Learning Behaviors",2015,"Yamada__Hiroyuki"
"Demographic Differences in a Growth Mindset Incentive Structure for Educational Games",2015,"Popovi\'{c}__Zoran"
"Behavior Prediction in MOOCs Using Higher Granularity Temporal Information",2015,"Fisher__Douglas_H."
"Exploring Collaborative Storytelling as a Method for Creating Educational Games",2015,"Hawkins__Robert"
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Kim__Juho"
"Learning the Features Used To Decide How to Teach",2015,"Brunskill__Emma"
"Correlating Skill and Improvement in 2 MOOCs with a Student's Time on Tasks",2014,"Seaton__Daniel"
"Understanding In-Video Dropouts and Interaction Peaks Inonline Lecture Videos",2014,"Gajos__Krzysztof_Z."
"Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC",2014,"Ekstrand__Michael_D."
"Superposter Behavior in MOOC Forums",2014,"Sanders__Marc"
"Panel: Online Learning Platforms and Data Science",2014,"Saberi__Amin"
"ForumDash: Analyzing Online Discussion Forums",2014,"Cheung__Kevin"
"Initial Experiences with Small Group Discussions in MOOCs",2014,"Hearst__Marti_A."
"Uncovering Hidden Engagement Patterns for Predicting Learner Performance in MOOCs",2014,"Getoor__Lise"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Datha__Naren"
"Corporate Learning at Scale: Lessons from a Large Online Course at Google",2014,"Rostamizadeh__Afshin"
"Due Dates in MOOCs: Does Stricter Mean Better?",2014,"Han__Qiuyi"
"Social Factors That Contribute to Attrition in MOOCs",2014,"Resnick__Lauren"
"The Synchronicity Paradox in Online Education",2020,"MacIntyre__Blair"
"Sensing Affect to Empower Students: Learner Perspectives on Affect-Sensitive Technology in Large Educational Contexts",2020,"Pl\""{o}tz__Thomas"
"Informal Learning Communities: The Other Massive Open Online 'C'",2020,"Joyner__David_A."
"Co-Teaching Computer Science Across Borders: Human-Centric Learning at Scale",2020,"Sestakova__Eliska"
"PARQR: Automatic Post Suggestion in the Piazza Online Forum to Support Degree Seeking Online Masters Students",2020,"Raman__Sumedha"
"Artificial Intelligence for Video-Based Learning at Scale",2020,"Fong__Matthew"
"Workshop Proposal: Educational A/B Testing at Scale",2020,"Lomas__Derek"
"Global Learning @ Scale",2020,"Rodas__Oscar"
"Examinator: A Plagiarism Detection Tool for Take-Home Exams",2020,"Graziano__Rocko"
"Guidance on How Learning at Scale Can Be Made More Accessible",2020,"Murphy__Victoria"
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Cha__Yeongmin"
"Introducing Alexa for E-Learning",2020,"Walker__Josh"
"Instructors Desire Student Activity, Literacy, and Video Quality Analytics to Improve Video-Based Blended Courses",2019,"Roll__Ido"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Konstan__Joseph"
"Designing Digital Peer Assessment for Second Language Learning in Low Resource Learning Settings",2019,"Young__Richard"
"Mining Students Pre-Instruction Beliefs for Improved Learning",2019,"Pritchard__David_E."
"Scaling Up Writing in the Curriculum: Batch Mode Active Learning for Automated Essay Scoring",2019,"Baikadi__Alok"
"Key Phrase Extraction for Generating Educational Question-Answer Pairs",2019,"Brunskill__Emma"
"BookBuddy: Turning Digital Materials Into Interactive Foreign Language Lessons Through a Voice Chatbot",2019,"Brunskill__Emma"
"Pilot Study to Estimate ""Difficult"" Area in e-Learning Material by Physiological Measurements",2019,"Yamada__Masanori"
"Semantic Matching Evaluation of User Responses to Electronics Questions in AutoTutor",2019,"Graesser__Arthur_C."
"Proposal and Implementation of an Elderly-Oriented User Interface for Learning Support Systems",2019,"Hatano__Kohei"
"Implementing Learning Analytics to Foster a STEM Learning Ecosystem at the City-Level: Emerging Research and Design Challenges",2019,"Jackson__Mighel"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Mangal__Abhishek"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Larsen__Nick"
"Teaching C Programming Interactively at Scale Using Taskgrader: An Open-Source Autograder Tool",2019,"Goudzwaard__Mike"
"Achievements for Building a Learning Community",2019,"Boesch__Chris"
"The Effects of Adaptive Learning in a Massive Open Online Course on Learners' Skill Development",2018,"Weber__Gregory"
"QG-Net: A Data-Driven Question Generation Model for Educational Content",2018,"Baraniuk__Richard_G."
"Docent: Transforming Personal Intuitions to Scientific Hypotheses through Content Learning and Process Training",2018,"Klemmer__Scott"
"Refocusing the Lens on Engagement in MOOCs",2018,"Bhat__Suma"
"Towards Adapting to Learners at Scale: Integrating MOOC and Intelligent Tutoring Frameworks",2018,"Baker__Ryan"
"An Active Viewing Framework for Video-Based Learning",2018,"Fels__Sidney"
"A Content Engagement Score for Online Learning Platforms",2018,"Spector__Paul_E."
"Writing Reusable Code Feedback at Scale with Mixed-Initiative Program Synthesis",2017,"D'Antoni__Loris"
"A Novel Self-Paced Model for Teaching Programming",2017,"Praphamontripong__Upsorn"
"Getting to Know English Language Learners in MOOCs: Their Motivations, Behaviors, and Outcomes",2017,"Whitehill__Jacob"
"Generating Language Activities in Real-Time for English Learners Using Language Muse",2017,"Dreier__Kelsey"
"Designing Adaptive Assessments in MOOCs",2017,"Blink__Mary_Jean"
"MOOClets: A Framework for Dynamic Experimentation and Personalization",2017,"Kim__Juho"
"Improving Assessment on MOOCs Through Peer Identification and Aligned Incentives",2017,"Fernando__Shantha"
"Course Builder Skill Maps",2016,"Lenaghan__Michael"
"Investigating the Use of Hints in Online Problem Solving",2016,"Rice__Andrew"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Boulanger__David"
"Predicting Student Learning Using Log Data from Interactive Simulations on Climate Change",2016,"Linn__Marcia_C."
"Macro Data for Micro Learning: Developing the FUN! Tool for Automated Assessment of Learning",2016,"Janisciewcz__Phil"
"Profiling MOOC Course Returners: How Does Student Behavior Change Between Two Course Enrollments?",2016,"Woodgate__Amy"
"AXIS: Generating Explanations at Scale with Learnersourcing and Machine Learning",2016,"Lasecki__Walter_S."
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Lupiani__Isabel"
"Blended Learning in Indian Colleges with Massively Empowered Classroom",2015,"Gupta__Nakull"
"Uncovering Trajectories of Informal Learning in Large Online Communities of Creators",2015,"Beckley__Chris"
"Towards Capturing Learners Sentiment and Context",2015,"Srivastava__Saurabh"
"Educational Evaluation in the PKU SPOC Course ""Data Structures and Algorithms""",2015,"Liu__Chuxiong"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Uchino__Kanji"
"Practical Measures of Learning Behaviors",2015,"Beattie__Rachel"
"Behavior Prediction in MOOCs Using Higher Granularity Temporal Information",2015,"Narasimham__Gayathri"
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Maldonado__Samuel_G."
"Correlating Skill and Improvement in 2 MOOCs with a Student's Time on Tasks",2014,"Pritchard__David_E."
"Understanding In-Video Dropouts and Interaction Peaks Inonline Lecture Videos",2014,"Miller__Robert_C."
"ForumDash: Analyzing Online Discussion Forums",2014,"Alexander__Larry"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Kumar__Rahul"
"Corporate Learning at Scale: Lessons from a Large Online Course at Google",2014,"Syed__Umar"
"Due Dates in MOOCs: Does Stricter Mean Better?",2014,"Chuang__Isaac"
"Social Factors That Contribute to Attrition in MOOCs",2014,"Goldman__Pam"
"Sensing Affect to Empower Students: Learner Perspectives on Affect-Sensitive Technology in Large Educational Contexts",2020,"Disalvo__Betsy"
"Co-Teaching Computer Science Across Borders: Human-Centric Learning at Scale",2020,"Guth__Ondrej"
"PARQR: Automatic Post Suggestion in the Piazza Online Forum to Support Degree Seeking Online Masters Students",2020,"Tailor__Chirag"
"Global Learning @ Scale",2020,"Shah__Dhawal"
"Examinator: A Plagiarism Detection Tool for Take-Home Exams",2020,"Starner__Thad"
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Shin__Dongmin"
"Instructors Desire Student Activity, Literacy, and Video Quality Analytics to Improve Video-Based Blended Courses",2019,"Fels__Sidney"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Terveen__Loren"
"Scaling Up Writing in the Curriculum: Batch Mode Active Learning for Automated Essay Scoring",2019,"Budden__Jill"
"BookBuddy: Turning Digital Materials Into Interactive Foreign Language Lessons Through a Voice Chatbot",2019,"Landay__James_A."
"Pilot Study to Estimate ""Difficult"" Area in e-Learning Material by Physiological Measurements",2019,"Lu__Min"
"Proposal and Implementation of an Elderly-Oriented User Interface for Learning Support Systems",2019,"Yamada__Masanori"
"Implementing Learning Analytics to Foster a STEM Learning Ecosystem at the City-Level: Emerging Research and Design Challenges",2019,"Pinkard__Nichole"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Gustafsson__Niklas"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Vacanti__Diego"
"Teaching C Programming Interactively at Scale Using Taskgrader: An Open-Source Autograder Tool",2019,"Hamonic__Ella"
"The Effects of Adaptive Learning in a Massive Open Online Course on Learners' Skill Development",2018,"Lopez__Glenn"
"A Content Engagement Score for Online Learning Platforms",2018,"Benfield__Steve"
"Writing Reusable Code Feedback at Scale with Mixed-Initiative Program Synthesis",2017,"Hartmann__Bj\""{o}rn"
"A Novel Self-Paced Model for Teaching Programming",2017,"Rangwala__Huzefa"
"Course Builder Skill Maps",2016,"Gainer__Mike"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Seanosky__Jeremie"
"AXIS: Generating Explanations at Scale with Learnersourcing and Machine Learning",2016,"Heffernan__Neil"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Lustig__Mike"
"Blended Learning in Indian Colleges with Massively Empowered Classroom",2015,"Kumar__Viraj"
"Uncovering Trajectories of Informal Learning in Large Online Communities of Creators",2015,"Johri__Aditya"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Joseph__Sam"
"Practical Measures of Learning Behaviors",2015,"Hough__Heather"
"Behavior Prediction in MOOCs Using Higher Granularity Temporal Information",2015,"Brady__Katherine_A."
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Li__Na"
"ForumDash: Analyzing Online Discussion Forums",2014,"Fenske__David"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Kumar__Viraj"
"Corporate Learning at Scale: Lessons from a Large Online Course at Google",2014,"Wong__Lauren"
"Due Dates in MOOCs: Does Stricter Mean Better?",2014,"Ho__Andrew"
"Social Factors That Contribute to Attrition in MOOCs",2014,"Sherer__Jennifer"
"Co-Teaching Computer Science Across Borders: Human-Centric Learning at Scale",2020,"McKeown__Nick"
"PARQR: Automatic Post Suggestion in the Piazza Online Forum to Support Degree Seeking Online Masters Students",2020,"Arriaga__Rosa"
"Global Learning @ Scale",2020,"Cortes-Mendez__Manoel"
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Bae__Chan"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Yarosh__Svetlana"
"Scaling Up Writing in the Curriculum: Batch Mode Active Learning for Automated Essay Scoring",2019,"Foltz__Peter_W."
"Pilot Study to Estimate ""Difficult"" Area in e-Learning Material by Physiological Measurements",2019,"Konomi__Shin'ichi"
"Proposal and Implementation of an Elderly-Oriented User Interface for Learning Support Systems",2019,"Konomi__Shin'ichi"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Raman__Sumedha"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Miller__Pepper"
"The Effects of Adaptive Learning in a Massive Open Online Course on Learners' Skill Development",2018,"Tingley__Dustin"
"A Content Engagement Score for Online Learning Platforms",2018,"Aslami__Ahmad"
"A Novel Self-Paced Model for Teaching Programming",2017,"Setia__Sanjeev"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Kumar__Vive"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Pettoruto__Paige"
"Blended Learning in Indian Colleges with Massively Empowered Classroom",2015,"Thies__William"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Fox__Armando"
"Practical Measures of Learning Behaviors",2015,"Thorn__Chris"
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Reich__Justin"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Parthasarathy__Madhusudan"
"PARQR: Automatic Post Suggestion in the Piazza Online Forum to Support Degree Seeking Online Masters Students",2020,"Starner__Thad"
"Global Learning @ Scale",2020,"Staubitz__Thomas"
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Heo__Jaewe"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Zhu__Haiyi"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Starner__Thad"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Mahajan__Khushhall_Chandra"
"A Novel Self-Paced Model for Teaching Programming",2017,"Wang__Pearl"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Kinshuk"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Sheahen__Dana"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Goldberg__Ken"
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Heffernan__Neil"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Prakash__Siddharth"
"Global Learning @ Scale",2020,"Ruip\'{e}rez-Valiente__Jos\'{e}_A."
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Arriaga__Rosa"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Srikanth__Deepak"
"A Novel Self-Paced Model for Teaching Programming",2017,"White__Liz"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Kode__Sandhya"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Smiley__Angela"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Rajamani__Sriram"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Starner__Thad"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Bruckman__Amy"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Sangameswaran__Satish"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Goel__Ashok"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Sharma__Deepika"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Thies__William"
