"Article","Year","Author"
"Model trees for identifying exceptional players in the NHL and NBA drafts",2019,"Schulte__O."
"Automatic classification of strike techniques using limb trajectory data",2019,"Orth__D."
"Player valuation in European football",2019,"Lambrix__P."
"Forecasting the fifa world cup – combining result- and goal-based team ability parameters",2019,"Davis__J."
"Deep learning from spatial relations for soccer pass prediction",2019,"Šourek__G."
"Interpreting deep sports analytics: Valuing actions and players in the NHL",2019,"Zhu__W."
"A progressive resampling algorithm for finding very sparse investment portfolios",2019,"Ukkonen__A."
"A web crawling environment to support financial strategies and trend correlation: – extended abstract –",2019,"Santomauro__G."
"Calibrating the mean-reversion parameter in the hull-white model using neural networks",2019,"Anagnostou__I."
"Testing for self-excitation in financial events: A bayesian approach",2019,"Cemgil__A.T."
"Deep factor model: Explaining deep learning decisions for forecasting stock returns with layer-wise relevance propagation",2019,"Uchida__T."
"Exploring students eating habits through individual profiling and clustering analysis",2019,"Monreale__A."
"A comparison of neural network methods for accurate sentiment analysis of stock market tweets",2019,"Seyeditabari__A."
"Privacy risk for individual basket patterns",2019,"Monreale__A."
"Privacy preserving client/vertical-servers classification",2019,"Ahmadi__Z."
"ICIE 1.0: A novel tool for interactive contextual interaction explanations",2019,"Duivesteijn__W."
"A multivariate and multi-step ahead machine learning approach to traditional and cryptocurrencies volatility forecasting",2019,"Caelen__O."
"A differential privacy workflow for inference of parameters in the rasch model",2019,"Nyrnberg__D.E."
"LAK 2018 program chairs’ welcome",2018,"Ferguson__R."
"Data-driven generation of rubric criteria from an educational programming environment",2018,"Eagle__M."
"“I’ll do it!”: Examining the relationship between locus of control and math game retention for preschoolers",2018,"Rhim__J."
"Capitalisation of analysis processes: Enabling reproducibility, openness and adaptability thanks to narration",2018,"Lefevre__M."
"Driving data storytelling from learning design",2018,"Martinez-Maldonado__R."
"Discovery and temporal analysis of latent study patterns in MOOC interaction sequences",2018,"Dillenbourg__P."
"Classroom size, activity and attendance: Scaling up drivers of learning space occupation",2018,"Peace__C."
"PHS profiling students from their questions in a blended learning environment",2018,"Bouchet__F."
"Conceptualizing Co-enrollment: Accounting for student experiences across the curriculum",2018,"Matthew_DeMonbrun__R."
"Towards a data archiving solution for learning analytics",2018,"Munguia__P."
"An application of participatory action research in advising-Focused learning analytics",2018,"Sewell__A."
"The pragmatic maxim as learning analytics research method",2018,"Lang__C."
"Gaze insights into debugging behavior using learner-Centred analysis",2018,"Sharma__K."
"Graph-Based visual topic dependency models supporting assessment design and delivery at scale",2018,"Khosravi__H."
"Embracing imperfection in learning analytics",2018,"Shum__S.B."
"The half-Life of MOOC knowledge a randomized trial evaluating knowledge retention and retrieval practice in MOOCs",2018,"Kizilcec__R.F."
"Prospectively predicting 4-Year college graduation from student applications",2018,"Gardener__M."
"Connecting decentralized learning records: A blockchain based learning analytics platform",2018,"Flanagan__B."
"A multi-Dimensional analysis of writing flexibility in an automated writing evaluation system",2018,"Likens__A.D."
"A generalized classifier to identify online learning tool disengagement at scale",2018,"Lewkow__N."
"Analytics-Enabled teaching as design: Reconceptualisation and call for research",2018,"Thompson__K."
"Towards a writing analytics framework for adult english language learners",2018,"Munteanu__C."
"A framework for developing metrics of youth engagement in informal learning environments",2018,"Baltes__J."
"Epistemic network analysis of students’ longer written assignments as formative/Summative evaluation",2018,"Siebert-Evenstone__A."
"Multi-Institutional positioning test feedback dashboard for aspiring students lessons learnt from a case study in flanders",2018,"Verbert__K."
"The complexities of developing a personal code of ethics for learning analytics practitioners implications for institutions and the field",2018,"Macfadyen__L.P."
"Correlating affect and behavior in reasoning mind with state test achievement",2018,"Victoria_Almeda__M."
"Are MOOC forums changing?",2018,"Dowell__N."
"License to evaluate: Preparing learning analytics dashboards for educational practice",2018,"Scheffel__M."
"Co-Creation strategies for learning analytics",2018,"Lodge__J.M."
"Explaining learning performance using response-Time, self-Regulation and satisfaction from content: An fsQCA approach",2018,"Economides__A.A."
"A qualitative evaluation of a learning dashboard to support advisor-Student dialogues",2018,"Gutiérrez__F."
"A diagnostic tool for competency-Based program engineering",2018,"Goutte__C."
"The influence of students’ cognitive and motivational characteristics on students’ use of a 4C/ID-based online learning environment and their learning gain",2018,"Elen__J."
"Reciprocal peer recommendation for learning purposes",2018,"Khosravi__H."
"Rethinking learning analytics adoption through complexity leadership theory",2018,"Poquet__O."
"The RAP system: Automatic feedback of oral presentation skills using multimodal analysis and low-Cost sensors",2018,"Domínguez__F."
"The teacher in the loop: Customizing multimodal learning analytics for blended learning",2018,"Prieto__L.P."
"Supporting teachers’ intervention in students’ virtual collaboration using a network based model",2018,"Swiecki__Z."
"Investigating learning strategies in a dispositional learning analytics context: The case of worked examples",2018,"Rienties__B."
"The classroom as a dashboard: Co-designing wearable cognitive augmentation for K-12 teachers",2018,"Hong__G."
"SHEILA policy framework: Informing institutional strategies and policy processes of learning analytics",2018,"Moreno-Marcos__P.M."
"Evaluating retrieval practice in a MOOC how writing and reading summaries of videos affects student learning",2018,"Davis__D."
"Recurrence quantification analysis as a method for studying text comprehension dynamics",2018,"McCarthy__K.S."
"Linking students’ timing of engagement to learning design and academic performance",2018,"Huptych__M."
"Using embedded formative assessment to predict state summative test scores",2018,"Zheng__G."
"Physical learning analytics: A multimodal perspective",2018,"Echeverria__V."
"Analysis of interactions between lecturers and students",2018,"Ozeki__T."
"Understand students’ self-Reflections through learning analytics",2018,"Joksimović__S."
"Coenrollment networks and their relationship to grades in undergraduate education",2018,"Brooks__C."
"Studying MOOC completion at scale using the MOOC replication framework",2018,"Baker__R.S."
"Can’t get more satisfaction? Game-Theoretic group-Recommendation of educational resources",2018,"Economides__A.A."
"Online change detection for monitoring individual student behavior via clickstream data on E-book system",2018,"Taniguchi__Y."
"Video and learning: A systematic review (2007-2017)",2018,"Lim__L."
"Finding traces of self-Regulated learning in activity streams",2018,"Veas__E."
"Running out of STEM: A comparative study across STEM majors of college students At-Risk of dropping out early",2018,"Johri__A."
"Open learner models and learning analytics dashboards: A systematic review",2018,"Kay__J."
"What exactly do students learn when they practice equation solving? Refining knowledge components with the additive factors model",2018,"Holstein__K."
"Unpacking the relationship between discussion forum participation and learning in MOOCs: Content is key",2018,"Cui__Y."
"LAK 2017 program chairs' welcome",2017,"Ochoa__X."
"Learning Analytics and Policy (LAP) - International aspirations, achievements and constraints",2017,"Chen__W."
"Beyond failure: The 2nd LAK Failathon",2017,"Ferguson__R."
"Building a transcript of the future",2017,"Fogel__J."
