"","Aaron_Mitchell","Adriana_de_Carvalho","Agneta_Gulz","Akailah_Jenkins","Akihiro_Kashihara","Alan_Carlin","Albert_Corbett","Alberto_Giovanni_Busetto","Alessandro_Marani","Alexandra_Cristea","Alfredo_Sandes","Alin_Nicolae_Zanciu","Alyssa_Alcorn","Amali_Weerasinghe","Amber_Strain","Amir_Shareghi_Najar","Amit_Deutsch","Amy_Ogan","Ana_Alycia_Quintana","Ana_Paiva","André_Mayers","Andrew_Clayphan","Angela_Wagner","Annalies_Vuong","Annika_Silvervarg","Anton_Axelsson","Antonija_Mitrovic","Antonio_Ascolese","Ari_Bader_Natal","Arnon_Hershkovitz","Arthur_Graesser","Arvid_Kappas","Ashudeep_Singh","Aurélie_Nardy","Baptiste_Cablé","Barbara_Di_Eugenio","Barbara_Hammer","Barbara_Solenthaler","Barbara_Wasson","Bassam_Mokbel","Beenish_Chaudry","Benedict_du_Boulay","Benjamin_MacLaren","Benjamin_Nye","Bert_Bredeweg","Beverly_Woolf","Biman_Gujral","Blair_Lehman","Bradford_Mott","Brendon_Towle","Breya_Walker","Bruce_J._MacLennan","Bruce_M._McLaren","Caitlin_Mills","Callie_Vaughn","Carla_Limongelli","Carol_Forsyth","Carolyn_Rosé","Carrie_Demmans_Epp","Catherine_Lussenhop","Cecil_Lozano","Cecilie_Hansen","Cecily_Heiner","Christian_Jones","Christina_Summerside","Christine_Wilson","Christopher_M._Mitchell","Clara_Cahill","Claude_Moulin","Courtney_Dean","Cristi_L._Ogle","Cristina_Conati","Cristina_Heffernan","Dan_Noren","Dana_Al_Qudah","Dana_Cataldo","Daniel_Auerbach","Daniel_M._Belenky","Danielle_Dumond","Danielle_McNamara","Daria_Bondareva","David_Adamson","David_Arnau","David_Edgar_K._Lelei","David_F._Cihak","David_Williamson_Shaffer","Davide_Fossati","Deanne_Adams","Deena_Soffer_Goldstein","Dhavalkumar_Thakker","Diane_Halpern","Diane_Litman","Dimoklis_Despotakis","Dinesha_Weragama","Divyanshu_Bhartiya","Dominique_Lenne","Domitile_Lourdeaux","Douglas_B._Clark","Dovan_Rai","Edmon_Begoli","Eduardo_Guzmán","Elaine_Farrow","Eliane_Stampfer","Elisabeth_André","Elizabeth_Carter","Elizabeth_McLaughlin","Emily_Feitl_Blackstock","Emily_Schneider","Emmanuel_G._Blanchard","Engin_Bumbacher","Eric_Poitras","Eric_Wiebe","Erica_L._Snow","Erik_Anderberg","Erin_Walker","Ermal_Toto","Evelyn_Yarzebinski","Fazel_Keshtkar","Fernando_J._Rodríguez","Fernando_Nabais","Filippo_Sciarrone","Floris_Linnebank","Foteini_Grivokostopoulou","François_Bouchet","G._G._Tanner_Jackson","Gabi_Cierniak","Gahgene_Gweon","Gautam_Biswas","Geneviève_Gauthier","Geoffrey_J._Gordon","George_Gkotsis","George_Goguadze","Georges_Michel","Gerhilde_Meissl_Egghart","Giles_Westerfield","Ginevra_Castellano","Glenn_D._Blank","Gordon_McCalla","Graham_Erickson","Gregory_R._Moore","Gwendolyn_E._Campbell","H._Chad_Lane","Haiying_Li","Haydar_Mahmoud","Heather_K._Holden","Helen_Hastie","Helen_Pain","Hitoshi_Terai","Homa_B._Hashemi","Huy_V._Nguyen","I_Han_Hsiao","Ilya_M._Goldin","Imran_Zualkernan","Ioannis_Hatzilygeroudis","Isabela_Gasparini","Ivan_Bratko","Ivon_Arroyo","Jack_Mostow","Jaclyn_K._Maass","Jaclyn_Ocumpaugh","Jae_Gil_Lee","James_Lester","James_Pellegrino","James_R._Segedy","James_S._Molloy","Janice_Gobert","Jared_Freeman","Jason_M._Harley","Javier_Gonzalez_Sanchez","Jay_Holland","Jean_François_Lebeau","Jeffrey_S._Skowronek","Jeffrey_Wiseman","Jennifer_K._Olsen","Jennifer_Sabourin","Jeremiah_T._Folsom_Kovarik","Jesse_Thomason","Jesus_G._Boticario","Jihie_Kim","Jim_Reye","Jin_Wang","Jiří_Řihák","Jochem_Liem","Jody_Clarke_Midura","Johanna_Moore","John_Champaign","John_Connelly","John_L._Nietfeld","John_Stamper","Jonathan_Rowe","Joseph_Beck","Joseph_F._Grafsgaard","Joseph_Wiggins","Judith_Good","Judy_Kay","Juelaila_Raziuddin","Juliane_Kohn","Julio_Guerra","Julita_Vassileva","Juraj_Nižnan","Justin_Djordjevic","Justine_Cassell","Kahina_Amokrane_Ferka","Kalina_Yacef","Karen_Myers","Karen_Stepanyan","Kasia_Muldner","Kazuhisa_Miwa","Keejun_Han","Keith_Millis","Keli_Cheng","Kellie_Keifer","Ken_ichi_Fukui","Kenneth_Koedinger","Kevin_Kee","Kim_Kelly","Koichi_Moriyama","Kristy_Elizabeth_Boyer","Kurt_VanLehn","Kyle_McIntyre","Lakshmi_S._Doddannara","Laura_Hamel","Laura_K._Varner","Laura_Naismith","Lei_Shi","Leigh_Ann_Sudol_DeLyser","Lewis_Johnson","Lila_Lee","Lin_Chen","Linda_Kauffman","Linwei_Zhu","Lisa_M._Rossi","Lishan_Zhang","Luc_Paquette","Lucia_Pannese","Lucy_R._Shores","Lydia_Lau","Lynn_Stephens","Ma._Mercedes_Rodrigo","Maedeh_Kazemitabar","Magnus_Haake","Manuel_Hernando","Maomi_Ueno","Marcelo_Worsley","Maria_Elena_Chavez_Echeagaray","Maria_Roussou","Maria_San_Pedro","Marie_Lefevre","Mark_Billinghurst","Mark_Floryan","Markus_Gross","Martin_van_Velsen","Martina_Rau","Maryse_Bianco","Masayuki_Numao","Matej_Guid","Matteo_Lombardi","Matthew_D._Johnson","Matthew_Labrum","Matthew_Ventura","Matthew_W._Easterday","Mayya_Sharipova","Megumi_Kurayama","Melinda_Gervasio","Michael_Brigham","Michael_J._Ford","Michael_Kickmeier_Rust","Michael_Lipschultz","Michael_Sao_Pedro","Michael_von_Aster","Michael_Wißner","Michael_Yudelson","Michel_Desmarais","Miguel_Arevalillo_Herráez","Mihai_Dascalu","Minghui_Tai","Mohammad_Alotaibi","Mun_Y._Yi","Myroslava_O._Dzikovska","Nan_Li","Nancy_L._Green","Naoto_Akiyama","Natalie_B._Steinhauser","Natalie_D._Kerby","Nathalie_Guin","Nathalie_Japkowicz","Neil_Heffernan","Nesra_Yannier","Nguyen_Thinh_Le","Nick_Green","Niels_Pinkwart","Nigel_Bosch","Nikol_Rummel","Olga_C._Santos","Oluwabunmi_Adewoyin","Omar_AlZoubi","Oriel_Uzan","Pamela_Jordan","Patricia_Albacete","Paul_Salvador_Inventado","Paulo_Blikstein","Peter_Brusilovsky","Petr_Boroš","Philip_I._PavlikJr.","Philippe_Dessus","Pierre_Yves_Gicquel","Pokpong_Songmuang","Qinyu_Cheng","R._Charles_Murray","Radek_Pelánek","Radhika_Kedia","Rafael_Cabredo","Rajiv_Maheswaran","Reuth_Dekel","Reva_Freedman","Reza_Feyzi_Behnagh","Rhouma_Naceur","Ricardo_Conejo","Richard_Mayer","Robert_Bixler","Robert_E._Wray","Robert_G._M._Hausmann","Robert_Sottilare","Roberto_Legaspi","Roberto_Martinez_Maldonado","Rod_Roscoe","Roger_Azevedo","Rohit_Kumar","Ronald_M._Baecker","Roya_Hosseini","Ruth_Aylett","Ryan_Baker","Ryan_Carlson","Ryan_Schwiebert","Ryuichi_Nakaike","Samantha_Finkelstein","Sandra_Katz","Sarah_Dehne","Satabdi_Basu","Satoshi_Kurihara","Scott_A._Crossley","Scott_Bateman","Scott_E._Hudson","Scott_H._Fraundorf","Scott_Silliman","Sebastian_Gross","Sébastien_Lallé","Seiji_Isotani","Sergio_Salmeron_Majadas","Shaikhah_Alotaibi","Shitian_Shen","Shoma_Okamoto","Shoujing_Li","Ştefan_Trausan_Matu","Sidney_D’Mello","Stephanie_Frost","Stephen_B._Blessing","Stephen_E._Fancsali","Stephen_Tsourounis","Steven_Gaudino","Steven_Ritter","Sujith_M._Gowda","Susan_Bull","Susan_Foutz","Susan_Goldman","Susanne_Lajoie","Sylvie_Girard","Takatoshi_Ishii","Tanja_Käser","Tara_Tressel","Taylor_Martin","Thor_Collin_S._Andallaza","Tiffany_Barnes","Tom_Murray","Travis_Dezendorf","Tristan_Nixon","Tsukasa_Hirashima","Valerie_Shute","Vanda_Luengo","Vania_Dimitrova","Victor_Girotto","Vincent_Aleven","Will_Byrne","William_Swartout","William_W._Cohen","Winslow_Burleson","Wolmet_Barendregt","Wookhee_Min","Xiangen_Hu","Xiaolu_Xiong","Xiaoxi_Xu","Ya’akov_(Kobi)_Gal","Yanjin_Long","Yelee_Jo","Yoalli_Hidalgo_Pontet","Yoon_Jeon_Kim","Yoshimitsu_Miyasawa","Yu_Han_Chang","Yuandong_Tian","Yue_Gong","Yutao_Wang","Zachary_Pardos","Zahra_Rahimi","Zhiqiang_Cai"
"Juraj_Nižnan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin_Djordjevic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justine_Cassell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kahina_Amokrane_Ferka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kalina_Yacef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Karen_Myers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Karen_Stepanyan",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kasia_Muldner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kazuhisa_Miwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keejun_Han",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith_Millis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
