"","Aaron_D._Likens","Agneta_Gulz","Ailiya_Borjigin","Ainhoa_Álvarez","Alexander_Robert_Kutzke","Alexandre_I._Direne","Alice_Hansen","Alistair_Windsor","Amali_Weerasinghe","Amanda_Jarrell","Amir_Shareghi_Najar","Amruth_N._Kumar","Amy_M._Johnson","Amy_Ogan","Ana_Arruarte","Andreas_Oranje","Andrew_Olney","Andy_Smith","Anna_N._Rafferty","Anna_Swigart","Anne_Laure_Ligozat","Annika_Silvervarg","Antonija_Mitrovic","Arancha_Simon_Hurtado","Arthur_Graesser","Atefeh_Ahmadi","Ayesha_Madni","Aysu_Ezen_Can","Badroddin_Najmi","Baptiste_Monterrat","Beate_Grawemeyer","Behrooz_Mostafavi","Ben_Manson_Toussaint","Benjamin_Nye","Benjamin_Valdes","Bernard_Evans","Beverly_Woolf","Birgit_Lugrin","Björn_Sjödén","Blair_Lehman","Borhan_Samei","Bradford_Mott","Breya_Walker","Brian_C._Gauch","Brigitte_Grau","Bruce_M._McLaren","Bruce_Roberts","Caitlin_Mills","Camilla_Kirkegaard","Carlos_Delgado_Kloos","Carlos_Ramirez","Carmen_Candel","Carol_Forsyth","Carolyn_Rose","Carolyn_Rosé","Carsten_Ullrich","Cassia_C._Carter","Catherine_Chase","Cecile_Perret","Chun_W._Liew","Chunyan_Miao","Claude_Frasson","Clauvice_Kenfack","Colin_Gerber","Collin_Lynch","Corentin_Jouault","Craig_Ganoe","Cristina_Conati","Cristina_Heffernan","Cyrille_Suire","Daniel_Auerbach","Danielle_Clewley","Danielle_McNamara","Daouda_Sawadogo","David_Arnau","David_Yaron","Deena_Bernett","Devin_G._Russell","Dhruv_Chand","Diyi_Yang","Donald_M._Morrison","Douglas_Krieghbaum","Douglas_Selent","Dovan_Rai","Dragan_Gasevic","Dulce_Lay","Dylan_Blaum","Eduardo_Guzmán","Eduardo_Vidal_Abarca","Élise_Lavoué","Elisabeth_André","Elvira_Popescu","Eric_Poitras","Eric_Wiebe","Erica_L._Snow","Erik_Anderberg","Erin_Walker","Eva_Millán","Evelyn_Yarzebinski","Fernando_J._Rodríguez","Franceska_Xhakaj","François_Bouchet","Francis_Jambon","G._G._Tanner_Jackson","Gaurav_Tomar","Gautam_Biswas","Geiser_Chalco_Challco","Genaro_Rebolledo_Mendez","George_Siemens","Gordon_McCalla","Gregor_Mehlmann","Gregory_K._W._K._Chung","Guiomar_Jiménez","Guojing_Zhou","Gustavo_Padrón_Rivera","H._Chad_Lane","H._Ulrich_Hoppe","Haiying_Li","Hana_Bydžovská","Henry_Hua","Hilary_Johnson","Hiranmay_Ghosh","Hitomi_Saito","Hitoshi_Terai","I_Han_Hsiao","Ido_Roll","Ig_Ibert_Bittencourt","Ignacio_Casas","Ignacio_Máñez","Ionut_Damian","Irena_Koprinska","Iris_Howley","Itziar_Aldabe","Ivon_Arroyo","Jack_Mostow","Jaclyn_K._Maass","Jaclyn_Ocumpaugh","James_Lester","James_R._Segedy","Jan_Papoušek","Janay_Stewart","Janie_Brisson","Jason_Bernard","Jason_J._Y._Park","Jason_M._Harley","Jérôme_Tonetti","Jenna_Marks","Jennifer_Boller","Jennifer_K._Olsen","Jennifer_L._Weston","Jennifer_Tsan","Jesus_G._Boticario","Jianmin_Dai","Jincheul_Jang","Jingtao_Wang","John_S._Kinnebrew","Jon_A._Elorriaga","Jonathan_McKinsey","Jonathan_Rowe","Jonathan_Sewall","Jorge_Ramirez","Jose_A._Maestro_Prieto","José_A._Ruipérez_Valiente","José_Luis_Pérez_de_la_Cruz","José_P._González_Brenes","Joseph_F._Grafsgaard","Joshua_Peterson","Joshua_Stretton","Judy_Kay","Julia_Rucklidge","Julio_Guerra","Junya_Morita","Justine_Cassell","Kalina_Yacef","Kalyan_Veeramachaneni","Karen_Mazidi","Kasia_Muldner","Katharina_Loibl","Katrina_Falkner","Kazuaki_Kojima","Kazuhisa_Miwa","Kazuhisa_Seta","Kazumasa_Goda","Keith_Millis","Kenneth_Miller","Kevin_Mulqueeny","Kim_Kelly","Korinn_Ostrow","Kourosh_Neshatian","Kristy_Elizabeth_Boyer","Lana_Karabachian","Larise_Lucia_Stavarache","Laura_Allen","Laura_Naismith","Lauren_Fratamico","Layla_Husain","Leigh_A._Mingle","Lisa_Palmqvist","Luc_Paquette","Ma._Mercedes_Rodrigo","Magnus_Haake","Manolis_Mavrikis","Maomi_Ueno","Mar_Saneiro","Marci_Glaus","Maria_Bertling","Maria_San_Pedro","María_Ángeles_Serrano","María_Victoria_Belmonte","Mark_Brosnan","Mark_Floryan","Mark_G._Core","Martin_Henz_","Martin_Nystrand","Martina_Rau","Mary_Anne_Britt","Maryse_Bianco","Masaki_Uto","Matthew_E._Jacovina","Matthew_Jensen_Hays","Mayya_Sharipova","Megan_H._Frankosky","Melissa_Bradley","Miaomiao_Wen","Michael_Brady","Michael_Eagle","Michael_Karabinos","Michael_Timms","Michael_Wixon","Michel_Desmarais","Miguel_Arevalillo_Herráez","Mihaela_Cocea","Mihai_Dascalu","Mikel_Larrañaga","Milton_Rosenberg","Min_Chi","Mitsuru_Ikeda","Mohit_Agrawal","Montse_Maritxalar","Mun_Y._Yi","Mustafa_Hajeer","Myse_Elmadani","Nabeela_Altrabsheh","Nada_Basit","Nana_Kanzaki","Nathan_C._Hall","Nathaniel_Blanchard","Neil_Heffernan","Neil_Rubens","Nickolas_Falkner","Nidhi_Saraswat","Niels_Pinkwart","Nigel_Bosch","Niki_Papaionnou","Nikol_Rummel","Nobal_Niraula","Noboru_Matsuda","Octav_Popescu","Olga_C._Santos","Oliver_Ferschke","Pamela_Jordan","Pascal_Estraillier","Patricia_Albacete","Patricia_Fernández","Patricia_Wallace","Patrick_Gebhard","Pedro_J._Muñoz_Merino","Peter_Brusilovsky","Peter_Hastings","Philip_I._PavlikJr.","Philip_Sheridan_Buffum","Philippe_Dessus","Phillip_Pavlik","Phuong_Pham","Pilar_Quirós","Qinyu_Cheng","Qiong_Yu","Radek_Pelánek","Rahul_Singhal","Raja_M._Suleman","Rajendra_Banjade","Raúl_Cabestrero","Reva_Freedman","Ricardo_Conejo","Riichiro_Mizoguchi","Rishabh_Chaudhry","Rodney_Nielsen","Roger_Azevedo","Roger_Nkambou","Rohit_Kumar","Ronald_S._Landis","Ronan_Champagnat","Roya_Hosseini","Ruth_Wylie","Ryan_Baker","Ryuichi_Nakaike","Sabine_Graf","Sacha_DeVelle","Sally_P._W._Wu","Samad_Kardan","Samantha_Finkelstein","Samuel_Leeman_Munk","Sanaz_Fallahkhair","Sandra_Katz","Sarah_Snyder","Scott_A._Crossley","Sean_Kelly","Sebastian_Gross","Sebastien_Boyer","Sébastien_George","Sébastien_Louvigné","Seiji_Isotani","Serge_Robert","Sergey_Sosnovsky","Sergio_Gutiérrez_Santos","Sergio_Gutierrez_Santos","Sergio_Salmeron_Majadas","Seth_Akonor_Adjei","Seung_Lee","Shang_Wang","Shaymaa_E._Sorour","Shi_Feng","Shubham_Goyal","Ştefan_Trausan_Matu","Sidney_D’Mello","Simon_Hughes","Siyao_Li","Stephanie_Frost","Su_Fang_Lim","Suellen_Dragon","Susan_Bull","Susanne_Lajoie","Sven_Manske","Takatoshi_Ishii","Tamara_van_Gog","Tanmay_Sinha","Tara_Tressel","Tenzin_Doleck","Thomas_L._Griffiths","Thomas_W._Price","Thushari_Atapattu","Tiffany_Barnes","Ting_Wen_Chang","Tobias_Baur","Tobias_Hecking","Toby_Dragon","Tomoko_Kojiri","Tsunenori_Mine","Uma_Narayanan","Ursula_Schwantner","V._Elizabeth_Owen","Valerie_Shute","Van_Minh_Pho","Vanda_Luengo","Vasile_Rus","Victor_Kostyuk","Vincent_Aleven","Wayne_Holmes","Winslow_Burleson","Wookhee_Min","Xiangen_Hu","Xiaoyi_Sun","Yang_Jiang","Yanjin_Long","Yecheng_Gu","Yi_Ting_Huang","Yoshihiro_Kato","Yoshimitsu_Miyasawa","Yuan_Wang","Yuki_Hayashi","Yun_Huang","Yusuke_Nogami","Zachary_Aman","Zachary_Pardos","Zhiqi_Shen","Zhiqiang_Cai","Zhongxiu_Liu","Zoe_Peterson"
"Karen_Mazidi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kasia_Muldner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Katharina_Loibl",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Katrina_Falkner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kazuaki_Kojima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kazuhisa_Miwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kazuhisa_Seta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Kazumasa_Goda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith_Millis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kenneth_Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin_Mulqueeny",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kim_Kelly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
